zpid,address,Latitude,Longitude
46151728," 1883 Oak Ln, Orlando, FL 32803",28.570677,-81.350755
46151744," 1901 Maplewood Dr, Orlando, FL 32803",28.569139,-81.352438
46151747," 1925 Maplewood Dr, Orlando, FL 32803",28.569859,-81.352425
46151757," 2324 Leu Rd, Orlando, FL 32803",28.569539,-81.353236
46151760," 2325 Cherrywood Ln, Orlando, FL 32803",28.569155,-81.35323
46151783," 1809 N Forest Ave, Orlando, FL 32803",28.568303,-81.354919
46151787," 2233 Leu Rd, Orlando, FL 32803",28.569963,-81.354474
46151791," 1925 Lakeside Dr, Orlando, FL 32803",28.573104,-81.355723
46151792," 1935 Lakeside Dr, Orlando, FL 32803",28.573001,-81.355512
46151796," 2121 Lakeside Dr, Orlando, FL 32803",28.573023,-81.354406
46151803," 2234 Lakeside Dr, Orlando, FL 32803",28.57231,-81.352505
46151811," 2209 Merritt Park Dr, Orlando, FL 32803",28.571991,-81.353854
46151812," 2201 Sue Ave, Orlando, FL 32803",28.571852,-81.35365
46151821," 2210 Sue Ave, Orlando, FL 32803",28.571317,-81.353321
46151824," 2105 Merritt Park Dr, Orlando, FL 32803",28.571124,-81.353821
46151832," 2220 Rowena Ave, Orlando, FL 32803",28.570376,-81.352865
46151838," 1949 Rowena Ave, Orlando, FL 32803",28.570788,-81.354451
46151840," 2104 Merritt Park Dr, Orlando, FL 32803",28.571372,-81.354432
46151846," 1713 Lakeside Dr, Orlando, FL 32803",28.572106,-81.354939
46151853," 1918 Rowena Ave, Orlando, FL 32803",28.570437,-81.355327
46151855," 1630 Lakeside Dr, Orlando, FL 32803",28.570912,-81.355739
46151861," 1718 Lakeside Dr, Orlando, FL 32803",28.572288,-81.355149
46151864," 1920 Lakeside Dr, Orlando, FL 32803",28.572866,-81.355778
46152030," 2079 Sue Harbor Cv, Orlando, FL 32803",28.572533,-81.350749
46156356," 1612 E Marks St, Orlando, FL 32803",28.556461,-81.359766
46156362," 1040 Altaloma Ave, Orlando, FL 32803",28.560084,-81.35962
46156366," 1623 Canton St, Orlando, FL 32803",28.559703,-81.359458
46156369," 1020 Altaloma Ave, Orlando, FL 32803",28.559269,-81.359491
46156380," 1614 Weber St, Orlando, FL 32803",28.558354,-81.359729
46156383," 1619 Garvin St, Orlando, FL 32803",28.557896,-81.359586
46156384," 1615 Garvin St, Orlando, FL 32803",28.557894,-81.359742
46156385," 1621 Garvin St, Orlando, FL 32803",28.557898,-81.359431
46156392," 1710 Oregon St, Orlando, FL 32803",28.560094,-81.358828
46156412," 1904 Oregon St, Orlando, FL 32803",28.560139,-81.357064
46156415," 1900 Oregon St, Orlando, FL 32803",28.560102,-81.357235
46156423," 1804 Oregon St, Orlando, FL 32803",28.560105,-81.358023
46156424," 1810 Oregon St, Orlando, FL 32803",28.560148,-81.357765
46156425," 1818 Oregon St, Orlando, FL 32803",28.560151,-81.357531
46156426," 1820 Oregon St, Orlando, FL 32803",28.560153,-81.357376
46156437," 1803 Canton St, Orlando, FL 32803",28.55976,-81.358118
46156443," 1822 Canton St, Orlando, FL 32803",28.559251,-81.357362
46156449," 1922 Canton St, Orlando, FL 32803",28.559265,-81.356432
46156453," 1911 Weber St, Orlando, FL 32803",28.558876,-81.35689
46156462," 1804 Weber St, Orlando, FL 32803",28.55834,-81.357971
46156463," 1808 Weber St, Orlando, FL 32803",28.558343,-81.357816
46156464," 1816 Weber St, Orlando, FL 32803",28.558345,-81.35766
46156468," 1906 Weber St, Orlando, FL 32803",28.558355,-81.357038
46156487," 1818 Garvin St, Orlando, FL 32803",28.557445,-81.357491
46156491," 1815 E Marks St, Orlando, FL 32803",28.55706,-81.357641
46156501," 3001 Raven Rd, Orlando, FL 32803",28.567163,-81.345851
46156511," 1701 Oriole Ave, Orlando, FL 32803",28.56691,-81.342578
46156512," 1629 Oriole Ave, Orlando, FL 32803",28.566718,-81.342575
46156513," 1621 Oriole Ave, Orlando, FL 32803",28.566525,-81.342572
46156521," 1714 Cardinal Rd, Orlando, FL 32803",28.567299,-81.342272
46156523," 1726 Cardinal Rd, Orlando, FL 32803",28.567672,-81.342278
46156527," 1701 Cardinal Rd, Orlando, FL 32803",28.566931,-81.341767
46156531," 1726 Teal Rd, Orlando, FL 32803",28.56764,-81.341468
46156541," 1721 Tanager Dr, Orlando, FL 32803",28.567596,-81.340174
46156555," 3701 Finch St, Orlando, FL 32803",28.567286,-81.338831
46156556," 3633 Finch St, Orlando, FL 32803",28.567016,-81.339924
46156564," 3618 Finch St, Orlando, FL 32803",28.566775,-81.339448
46156569," 3712 Finch St, Orlando, FL 32803",28.566779,-81.338336
46156575," 3701 Bobolink Ln, Orlando, FL 32803",28.566362,-81.338784
46156580," 1617 Tanager Dr, Orlando, FL 32803",28.566421,-81.339924
46156584," 3632 Bobolink Ln, Orlando, FL 32803",28.56602,-81.338982
46156591," 3715 Mockingbird Ln, Orlando, FL 32803",28.56551,-81.338333
46156599," 3632 Mockingbird Ln, Orlando, FL 32803",28.565181,-81.338967
46156606," 3715 Virginia Dr, Orlando, FL 32803",28.564771,-81.338291
46156607," 3709 Virginia Dr, Orlando, FL 32803",28.564757,-81.338531
46156608," 3701 Virginia Dr, Orlando, FL 32803",28.564754,-81.338749
46156609," 3631 Virginia Dr, Orlando, FL 32803",28.564752,-81.338967
46156612," 1307 Tanager Dr, Orlando, FL 32803",28.564321,-81.339216
46156621," 3623 Wren Ln, Orlando, FL 32803",28.563872,-81.33896
46156623," 1303 Tanager Dr, Orlando, FL 32803",28.56412,-81.339264
46156629," 3708 Wren Ln, Orlando, FL 32803",28.563508,-81.33851
46156650," 3700 Chelsea St, Orlando, FL 32803",28.562587,-81.33886
46156651," 3704 Chelsea St, Orlando, FL 32803",28.562588,-81.338638
46156652," 3708 Chelsea St, Orlando, FL 32803",28.56259,-81.338415
46156656," 3400 Chelsea St, Orlando, FL 32803",28.562938,-81.342276
46156658," 3406 Chelsea St, Orlando, FL 32803",28.562763,-81.341885
46156661," 3420 Chelsea St, Orlando, FL 32803",28.562928,-81.34209
46156671," 3218 Chelsea St, Orlando, FL 32803",28.562508,-81.343337
46156676," 3012 Chelsea St, Orlando, FL 32803",28.562482,-81.34552
46156677," 3016 Chelsea St, Orlando, FL 32803",28.562484,-81.345299
46156694," 1222 Chelsea Pl, Orlando, FL 32803",28.563453,-81.347954
46156697," 1206 Chelsea Pl, Orlando, FL 32803",28.562775,-81.347956
46156702," 3124 Raven Rd, Orlando, FL 32803",28.566414,-81.344302
46156714," 1424 Oriole Ave, Orlando, FL 32803",28.56538,-81.344004
46156723," 1226 Heron Dr, Orlando, FL 32803",28.564136,-81.344839
46156726," 1212 Heron Dr, Orlando, FL 32803",28.563512,-81.34506
46156737," 1301 Falcon Dr, Orlando, FL 32803",28.563626,-81.347005
46156739," 1311 Falcon Dr, Orlando, FL 32803",28.563997,-81.347003
46156742," 1417 Falcon Dr, Orlando, FL 32803",28.564518,-81.346721
46156753," 1601 Falcon Dr, Orlando, FL 32803",28.565856,-81.345826
46156755," 1619 Falcon Dr, Orlando, FL 32803",28.565866,-81.345093
46156760," 1436 Cardinal Rd, Orlando, FL 32803",28.565006,-81.342831
46156763," 1412 Heron Dr, Orlando, FL 32803",28.564563,-81.343444
46156775," 1309 Heron Dr, Orlando, FL 32803",28.563821,-81.343536
46156777," 1401 Heron Dr, Orlando, FL 32803",28.564133,-81.34322
46156778," 1410 Cardinal Rd, Orlando, FL 32803",28.564521,-81.342936
46156781," 1224 Lark Pl, Orlando, FL 32803",28.563698,-81.343323
46156783," 1216 Lark Pl, Orlando, FL 32803",28.563423,-81.34363
46156784," 1214 Lark Pl, Orlando, FL 32803",28.563268,-81.343806
46156789," 3410 Finch St, Orlando, FL 32803",28.56624,-81.341245
46156791," 3504 Finch St, Orlando, FL 32803",28.566208,-81.340871
46156794," 1610 Tanager Dr, Orlando, FL 32803",28.565965,-81.340569
46156799," 1500 Tanager Dr, Orlando, FL 32803",28.565089,-81.340549
46156801," 1418 Tanager Dr, Orlando, FL 32803",28.564662,-81.34064
46156805," 1304 Tanager Dr, Orlando, FL 32803",28.564166,-81.339514
46156839," 1333 Altaloma Ave, Orlando, FL 32803",28.56345,-81.359275
46156850," 2514 Betty St, Orlando, FL 32803",28.554762,-81.350482
46156852," 2502 Betty St, Orlando, FL 32803",28.554707,-81.350922
46156855," 2408 Betty St, Orlando, FL 32803",28.554696,-81.3516
46156858," 2409 Betty St, Orlando, FL 32803",28.555194,-81.351618
46156867," 2508 Illinois St, Orlando, FL 32803",28.555511,-81.350701
46156868," 2502 Illinois St, Orlando, FL 32803",28.555508,-81.350931
46156870," 2414 Illinois St, Orlando, FL 32803",28.555501,-81.351394
46156872," 2402 Illinois St, Orlando, FL 32803",28.555649,-81.351951
46156890," 2409 E Marks St, Orlando, FL 32803",28.556759,-81.351607
46156896," 2523 E Marks St, Orlando, FL 32803",28.556842,-81.350256
46156897," 2520 Jamie Cir, Orlando, FL 32803",28.557236,-81.350188
46156905," 2403 Jamie Cir, Orlando, FL 32803",28.557491,-81.351874
46156907," 2415 Jamie Cir, Orlando, FL 32803",28.557498,-81.351411
46156916," 2502 Laura Pl, Orlando, FL 32803",28.557723,-81.351047
46156924," 2421 Laura Pl, Orlando, FL 32803",28.558188,-81.351265
46156932," 2502 Weber St, Orlando, FL 32803",28.558466,-81.351051
46156943," 2717 Jamie Cir, Orlando, FL 32803",28.556949,-81.34912
46156951," 2621 Illinois St, Orlando, FL 32803",28.556306,-81.349079
46156952," 2603 E Marks St, Orlando, FL 32803",28.556838,-81.34991
46156954," 2608 Jamie Cir, Orlando, FL 32803",28.557361,-81.349543
46156955," 2602 Jamie Cir, Orlando, FL 32803",28.557227,-81.349842
46156959," 2620 Illinois St, Orlando, FL 32803",28.555813,-81.349076
46156960," 2603 Betty St, Orlando, FL 32803",28.55556,-81.349817
46156962," 2615 Betty St, Orlando, FL 32803",28.555594,-81.349368
46156964," 2627 Betty St, Orlando, FL 32803",28.555602,-81.348901
46156976," 2614 Homer Cir, Orlando, FL 32803",28.554468,-81.349333
46156977," 2608 Homer Cir, Orlando, FL 32803",28.554464,-81.349566
46156978," 2602 Homer Cir, Orlando, FL 32803",28.554436,-81.349823
46156995," 748 Palm Dr, Orlando, FL 32803",28.554826,-81.355952
46156996," 752 Palm Dr, Orlando, FL 32803",28.555074,-81.355956
46156998," 808 Palm Dr, Orlando, FL 32803",28.555404,-81.355961
46157002," 2028 Illinois St, Orlando, FL 32803",28.555511,-81.355034
46157010," 751 Palm Dr, Orlando, FL 32803",28.554989,-81.355451
46157012," 757 Plaza Ct, Orlando, FL 32803",28.554883,-81.35465
46157015," 735 Plaza Ct, Orlando, FL 32803",28.554375,-81.355184
46157017," 725 Palm Dr, Orlando, FL 32803",28.554081,-81.355297
46157020," 720 Garden Plz, Orlando, FL 32803",28.553919,-81.354449
46157032," 725 Garden Plz, Orlando, FL 32803",28.554085,-81.35367
46157038," 734 Royal Palm Ct, Orlando, FL 32803",28.554428,-81.352969
46157040," 744 Royal Palm Ct, Orlando, FL 32803",28.554669,-81.353228
46157041," 750 Royal Palm Ct, Orlando, FL 32803",28.554798,-81.353354
46157044," 2210 Illinois St, Orlando, FL 32803",28.555556,-81.353356
46157050," 741 Royal Palm Ct, Orlando, FL 32803",28.554731,-81.352805
46157057," 805 Floral Dr, Orlando, FL 32803",28.555245,-81.352326
46157064," 2001 Weber St, Orlando, FL 32803",28.558456,-81.356095
46157067," 2015 Weber St, Orlando, FL 32803",28.558464,-81.355497
46157078," 2309 Weber St, Orlando, FL 32803",28.558498,-81.352744
46157088," 2004 E Marks St, Orlando, FL 32803",28.556637,-81.35598
46157099," 924 Garden Plz, Orlando, FL 32803",28.557733,-81.354501
46157106," 900 Garden Plz, Orlando, FL 32803",28.556475,-81.354406
46157120," 826 Garden Plz, Orlando, FL 32803",28.556024,-81.354557
46157124," 831 Palm Dr, Orlando, FL 32803",28.55621,-81.355394
46157125," 837 Palm Dr, Orlando, FL 32803",28.556411,-81.355408
46157132," 924 Floral Dr, Orlando, FL 32803",28.557755,-81.352983
46157135," 914 Plaza Ct, Orlando, FL 32803",28.5572,-81.353019
46157143," 909 Garden Plz, Orlando, FL 32803",28.557083,-81.353735
46157146," 919 Garden Plz, Orlando, FL 32803",28.557578,-81.35372
46157151," 830 Floral Dr, Orlando, FL 32803",28.556213,-81.352979
46157152," 826 Floral Dr, Orlando, FL 32803",28.555998,-81.352867
46157155," 825 Garden Plz, Orlando, FL 32803",28.556024,-81.353646
46157160," 2310 Weber St, Orlando, FL 32803",28.558005,-81.35262
46157161," 2320 Weber St, Orlando, FL 32803",28.558008,-81.352368
46157170," 2305 Illinois St, Orlando, FL 32803",28.556012,-81.352353
46157210," 1816 Woodward St, Orlando, FL 32803",28.553779,-81.358183
46157213," 821 N Fern Creek Ave, Orlando, FL 32803",28.555623,-81.360145
46157214," 1602 Illinois St, Orlando, FL 32803",28.555625,-81.359979
46157216," 1616 Illinois St, Orlando, FL 32803",28.555515,-81.35962
46157217," 1620 Illinois St, Orlando, FL 32803",28.555553,-81.359425
46157220," 1818 Illinois St, Orlando, FL 32803",28.555531,-81.358122
46157222," 1827 Park Lake St, Orlando, FL 32803",28.555268,-81.357847
46157225," 1811 Park Lake St, Orlando, FL 32803",28.555227,-81.358424
46157232," 1613 Park Lake St, Orlando, FL 32803",28.555248,-81.359729
46157234," 2326 Corrine Dr, Orlando, FL 32803",28.567374,-81.352399
46157235," 2320 Corrine Dr, Orlando, FL 32803",28.567481,-81.352806
46157237," 1729 Merritt Park Dr, Orlando, FL 32803",28.567545,-81.353414
46157248," 1609 Utah Blvd, Orlando, FL 32803",28.56558,-81.352414
46157251," 2330 Virginia Dr, Orlando, FL 32803",28.565068,-81.352769
46157256," 1327 Utah Blvd, Orlando, FL 32803",28.563834,-81.352388
46157257," 1321 Utah Blvd, Orlando, FL 32803",28.563628,-81.352385
46157259," 1309 Utah Blvd, Orlando, FL 32803",28.563215,-81.352379
46157262," 1145 Utah Blvd, Orlando, FL 32803",28.562106,-81.353075
46157263," 1137 Utah Blvd, Orlando, FL 32803",28.561877,-81.352822
46157272," 2306 Vivada St, Orlando, FL 32803",28.560575,-81.353383
46157276," 1142 Utah Blvd, Orlando, FL 32803",28.561884,-81.353267
46157286," 1330 Utah Blvd, Orlando, FL 32803",28.563961,-81.353104
46157288," 1318 Utah Blvd, Orlando, FL 32803",28.563548,-81.353098
46157294," 1301 Georgia Blvd, Orlando, FL 32803",28.562687,-81.353634
46157297," 1315 Georgia Blvd, Orlando, FL 32803",28.563334,-81.353485
46157299," 1323 Georgia Blvd, Orlando, FL 32803",28.563746,-81.353492
46157303," 1632 Utah Blvd, Orlando, FL 32803",28.56639,-81.353133
46157307," 1608 Utah Blvd, Orlando, FL 32803",28.565551,-81.353156
46157311," 2315 Virginia Dr, Orlando, FL 32803",28.564822,-81.353604
46157314," 1427 Georgia Blvd, Orlando, FL 32803",28.565134,-81.354032
46157317," 1517 Iowa Pl, Orlando, FL 32803",28.565535,-81.353642
46157321," 1531 Iowa Pl, Orlando, FL 32803",28.56632,-81.354
46157322," 1701 Georgia Blvd, Orlando, FL 32803",28.566709,-81.354167
46157327," 1712 Merritt Park Dr, Orlando, FL 32803",28.567036,-81.353959
46157329," 1706 Georgia Blvd, Orlando, FL 32803",28.566816,-81.354373
46157330," 1702 Georgia Blvd, Orlando, FL 32803",28.566713,-81.354438
46157344," 1436 Georgia Blvd, Orlando, FL 32803",28.565505,-81.354554
46157346," 1424 Georgia Blvd, Orlando, FL 32803",28.565093,-81.354548
46157355," 1509 N Forest Ave, Orlando, FL 32803",28.565294,-81.354886
46157372," 1114 Georgia Blvd, Orlando, FL 32803",28.561035,-81.353909
46157377," 2115 Oregon St, Orlando, FL 32803",28.560346,-81.354509
46157378," 2119 Oregon St, Orlando, FL 32803",28.560289,-81.354351
46157384," 2221 Oregon St, Orlando, FL 32803",28.560329,-81.353298
46157385," 2301 Oregon St, Orlando, FL 32803",28.560331,-81.3531
46157393," 1022 N Forest Ave, Orlando, FL 32803",28.559304,-81.35529
46157395," 1010 N Forest Ave, Orlando, FL 32803",28.55897,-81.355449
46157396," 1004 N Forest Ave, Orlando, FL 32803",28.55883,-81.355447
46157401," 2114 Oregon St, Orlando, FL 32803",28.559792,-81.354488
46157405," 1016 Garden Plz, Orlando, FL 32803",28.559208,-81.354439
46157406," 1010 Garden Plz, Orlando, FL 32803",28.559045,-81.354436
46157408," 1002 Garden Plz, Orlando, FL 32803",28.558722,-81.354432
46157409," 1001 N Forest Ave, Orlando, FL 32803",28.558678,-81.354867
46157410," 1005 N Forest Ave, Orlando, FL 32803",28.558841,-81.354802
46157414," 1021 N Forest Ave, Orlando, FL 32803",28.559411,-81.354811
46157416," 2200 Oregon St, Orlando, FL 32803",28.559798,-81.354005
46157422," 1022 N Glenwood Ave, Orlando, FL 32803",28.559428,-81.353508
46157426," 1006 N Glenwood Ave, Orlando, FL 32803",28.55887,-81.353459
46157435," 1030 N Bumby Ave, Orlando, FL 32803",28.559695,-81.352456
46157436," 1022 N Bumby Ave, Orlando, FL 32803",28.559505,-81.352445
46157437," 1018 N Bumby Ave, Orlando, FL 32803",28.559336,-81.352442
46157440," 1006 N Bumby Ave, Orlando, FL 32803",28.558884,-81.352435
46157460," 834 Meridale Ave, Orlando, FL 32803",28.556249,-81.3575
46157461," 1837 Illinois St, Orlando, FL 32803",28.555964,-81.357496
46157470," 1210 N Hampton Ave, Orlando, FL 32803",28.561954,-81.356572
46157480," 1145 Morris Ave, Orlando, FL 32803",28.562108,-81.357673
46157489," 1122 Hardy Ave, Orlando, FL 32803",28.560646,-81.35684
46157504," 1250 Christy Ave, Orlando, FL 32803",28.563352,-81.3491
46157523," 1501 N Fern Creek Ave, Orlando, FL 32803",28.564848,-81.360213
46157537," 1415 Altaloma Ave, Orlando, FL 32803",28.564664,-81.359242
46157538," 1501 Altaloma Ave, Orlando, FL 32803",28.564862,-81.359246
46157539," 1505 Altaloma Ave, Orlando, FL 32803",28.565,-81.359248
46157544," 1818 Nebraska St, Orlando, FL 32803",28.5654,-81.357708
46157558," 2022 Nebraska St, Orlando, FL 32803",28.565431,-81.355577
46157563," 2019 Virginia Dr, Orlando, FL 32803",28.564293,-81.355376
46157566," 2005 Virginia Dr, Orlando, FL 32803",28.564352,-81.355972
46157567," 2001 Virginia Dr, Orlando, FL 32803",28.56435,-81.356146
46157572," 1431 N Hampton Ave, Orlando, FL 32803",28.565218,-81.356024
46157588," 1916 Illinois St, Orlando, FL 32803",28.555739,-81.356543
46157589," 1914 Illinois St, Orlando, FL 32803",28.555617,-81.356665
46157591," 1904 Illinois St, Orlando, FL 32803",28.555613,-81.356976
46157594," 1907 Park Lake St, Orlando, FL 32803",28.555228,-81.356971
46157605," 1710 Canton St, Orlando, FL 32803",28.55923,-81.358793
46157606," 1706 Canton St, Orlando, FL 32803",28.559228,-81.358963
46157623," 2015 Linda St, Orlando, FL 32803",28.563563,-81.355668
46157625," 2001 Linda St, Orlando, FL 32803",28.563557,-81.356104
46157627," 2010 Linda St, Orlando, FL 32803",28.563047,-81.355881
46157637," 2001 Montana St, Orlando, FL 32803",28.562727,-81.356107
46157641," 2022 Montana St, Orlando, FL 32803",28.562255,-81.355432
46157656," 2110 Gale St, Orlando, FL 32803",28.561372,-81.354745
46157660," 2206 Montana St, Orlando, FL 32803",28.562086,-81.354333
46157666," 1317 N Forest Ave, Orlando, FL 32803",28.562958,-81.354434
46157671," 2011 Oregon St, Orlando, FL 32803",28.560273,-81.355757
46157673," 1033 N Hampton Ave, Orlando, FL 32803",28.559728,-81.355925
46157674," 1027 N Hampton Ave, Orlando, FL 32803",28.559584,-81.355863
46157676," 1019 N Hampton Ave, Orlando, FL 32803",28.559263,-81.355875
46157684," 1644 N Bumby Ave, Orlando, FL 32803",28.566894,-81.352085
46157686," 1632 N Bumby Ave, Orlando, FL 32803",28.566486,-81.352103
46157690," 1608 N Bumby Ave, Orlando, FL 32803",28.565662,-81.35209
46157691," 2349 Virginia Dr, Orlando, FL 32803",28.565324,-81.351893
46157695," 1404 N Bumby Ave, Orlando, FL 32803",28.564323,-81.352047
46157696," 1334 N Bumby Ave, Orlando, FL 32803",28.564126,-81.352099
46157698," 1322 N Bumby Ave, Orlando, FL 32803",28.563709,-81.352061
46157699," 1316 N Bumby Ave, Orlando, FL 32803",28.563503,-81.352058
46157710," 1044 N Bumby Ave, Orlando, FL 32803",28.560339,-81.351808
46157727," 1051 N Bumby Ave, Orlando, FL 32803",28.560521,-81.351485
46157735," 2419 Weber St, Orlando, FL 32803",28.558931,-81.35122
46157737," 2501 Weber St, Orlando, FL 32803",28.559074,-81.35103
46157738," 2507 Weber St, Orlando, FL 32803",28.559104,-81.350786
46157740," 2513 Weber St, Orlando, FL 32803",28.559128,-81.350548
46157743," 2412 Montana St, Orlando, FL 32803",28.562833,-81.350981
46157750," 2423 Chelsea St, Orlando, FL 32803",28.562205,-81.350811
